entry_price,entry_time,direction,trend_direction,trend_strength,trend_bos_aligned,ob_near,ob_distance,ob_type,ob_size,ob_age,fvg_near,fvg_count,fvg_nearest_distance,fvg_size,fvg_type,ema_aligned,ema_trend,rsi_value,rsi_state,liquidity_near,liquidity_count,mtf_aligned,volatility,atr_value,price_position,distance_to_high,distance_to_low,volume_spike,volume_ratio,confluence_score,confluence_count,session,days_since_loss,streak_type,potential_rr,outcome,pnl,pnl_percent,exit_reason,holding_periods
813.11,1520294400000,"long","up",0.06232859022764708,0,1,0.21785490278068156,"bull",0.18881377551020403,74,1,2,0.06095116281929881,0.06083426101761515,"bull",1,"up",43.6555023923445,"neutral",1,24,0,0.06111367817041097,49.69214285714286,0.3437685669826001,0.5705132146941988,0.29886485223401504,0,0.5476614654397971,0.6666666666666666,4,"asian",0,"none",2,"LOSS",-122.22735634082196,-12.222735634082195,"SL",2
749.9,1520380800000,"long","up",0.36319509267902833,0,1,0.1519269235898119,"bull",0.18881377551020403,75,1,2,0.01320176023469793,0.01224324324324317,"bull",1,"up",45.45998086734694,"neutral",1,24,0,0.06738803269007297,50.53428571428572,0.25434997878059123,0.702893719162555,0.239765302040272,0,1.26003963432949,0.6666666666666666,4,"asian",0,"none",2,"LOSS",-134.77606538014595,-13.477606538014594,"SL",2
695.46,1520467200000,"long","up",0.7413366692548753,0,1,0.08554050556466225,"bull",0.18881377551020403,76,1,1,0.04000230063555064,0.06728176861781793,"bull",1,"up",40.77728914154957,"neutral",1,24,0,0.07294144471696022,50.727857142857154,0.17733767152355356,0.8361947487993557,0.18025479538722572,0,0.9025288873587648,0.6666666666666666,4,"asian",0,"none",2,"LOSS",-145.8828894339204,-14.588288943392042,"SL",6
723.71,1520553600000,"long","up",1,0,1,0.12123640684804687,"bull",0.18881377551020403,77,1,2,0.005927788755164311,0.001387362637362625,"bull",1,"up",22.512499119780273,"oversold",1,24,0,0.06899961902656353,49.9357142857143,0.21730089121516483,0.7645189371433309,0.21225352696522087,0,1.3731073006752692,0.6666666666666666,4,"asian",0,"none",2,"LOSS",-137.9992380531271,-13.79992380531271,"SL",5
680.58,1520640000000,"long","up",1,0,1,0.06554703341267744,"bull",0.18881377551020403,78,1,1,0.019013194628111397,0.06728176861781793,"bull",1,"up",31.292216829028206,"neutral",1,24,0,0.07357589954786466,50.07428571428573,0.15628801810722878,0.876340768168327,0.16233212847865058,0,0.7874493343357742,0.6666666666666666,4,"asian",0,"none",2,"LOSS",-147.15179909572933,-14.715179909572933,"SL",5
720.85,1520726400000,"long","up",1,0,1,0.11774987861552333,"bull",0.18881377551020403,79,1,2,0.009918845807033332,0.001387362637362625,"bull",1,"up",25.70123150473539,"oversold",1,24,0,0.07338261377936763,52.897857142857156,0.21325505729240346,0.7715197336477769,0.20912811264479433,0,0.9279017773158675,0.6666666666666666,4,"asian",0,"none",2,"LOSS",-146.7652275587353,-14.676522755873528,"SL",3
697.11,1520812800000,"long","up",1,0,1,0.08770495330722552,"bull",0.18881377551020403,80,1,1,0.042274533430878954,0.06728176861781793,"bull",1,"up",28.612960432595855,"oversold",1,24,0,0.07743807597489227,53.982857142857156,0.17967180647899278,0.8318486322101246,0.18219506247220665,0,0.8785242521107468,0.6666666666666666,4,"asian",0,"none",2,"LOSS",-154.87615194978451,-15.487615194978451,"SL",2
689.94,1520899200000,"long","up",1,0,1,0.07822419340812248,"bull",0.18881377551020403,81,1,1,0.03232165115807181,0.06728176861781793,"bull",1,"up",26.33896821489141,"oversold",1,24,0,0.07792810140840406,53.7657142857143,0.16952892912717504,0.8508855842537031,0.173696263443198,0,0.7841722010841986,0.6666666666666666,4,"asian",0,"none",2,"LOSS",-155.8562028168081,-15.585620281680809,"SL",2
610.1,1520985600000,"long","up",1,0,1,0.04240288477298804,"bull",0.18881377551020403,82,0,0,1,0,"mixed",1,"up",27.037120233615994,"oversold",1,24,0,0.09723932844732715,59.3257142857143,0.05658508982883011,1.093099491886576,0.06556302245533518,0,1.3087966084631646,0.5,3,"asian",0,"none",2,"LOSS",-194.4786568946543,-19.44786568946543,"SL",4
608.83,1521072000000,"long","up",1,0,1,0.04457730400932934,"bull",0.18881377551020403,83,1,1,1,0,"mixed",1,"up",18.899367315267995,"oversold",1,24,0,0.09976629647966476,60.7407142857143,0.05492220650636498,1.097465630800059,0.0637780661268335,0,1.4374975251060542,0.6666666666666666,4,"asian",0,"none",2,"LOSS",-199.5325929593295,-19.95325929593295,"SL",3
599.05,1521158400000,"long","up",1,0,0,1,"none",0,0,0,0,1,0,"mixed",1,"up",19.508588609310692,"oversold",1,24,0,0.10317526559910337,61.807142857142864,0.04108910891089102,1.1317085385193224,0.04849344795926877,0,1.0040570027272275,0.3333333333333333,2,"asian",0,"none",2,"LOSS",-206.35053119820677,-20.635053119820675,"SL",2
546.95,1521244800000,"long","up",1,0,0,1,"none",0,0,1,1,0.0638998080263279,0.0545507812499999,"bull",1,"up",19.061378795540463,"oversold",1,24,0,0.11911248090057852,65.14857142857143,0.004024556616643991,1.3347655178718345,0.005393546027973389,0,1.0483014745042294,0.5,3,"asian",0,"none",2,"LOSS",-238.22496180115698,-23.8224961801157,"SL",12
537,1521331200000,"long","up",1,0,0,1,"none",0,0,1,1,0.04655493482309125,0.0545507812499999,"bull",1,"up",15.001642036124792,"oversold",1,24,0,0.13172652301143922,70.73714285714286,0.10519951632406288,1.378026070763501,0.16201117318435754,1,3.381424664561772,0.5,3,"asian",0,"none",2,"LOSS",-263.4530460228784,-26.345304602287843,"SL",11
556.88,1521417600000,"long","up",1,0,0,1,"none",0,0,1,1,1,0,"mixed",1,"up",15.230728194185119,"oversold",1,24,0,0.1295444517413344,72.1407142857143,0.13213168663229857,1.26061269932481,0.19192644734951875,1,2.3201613570781823,0.5,3,"asian",0,"none",2,"LOSS",-259.0889034826688,-25.908890348266876,"SL",10
557,1521504000000,"long","up",1,0,0,1,"none",0,0,1,1,1,0,"mixed",1,"up",20.414290003002108,"oversold",1,24,0,0.1298627853295717,72.33357142857145,0.14521272986360861,1.1307899461400357,0.19210053859964094,0,1.617241983660101,0.5,3,"asian",0,"none",2,"LOSS",-259.72557065914344,-25.97255706591434,"SL",9
559.17,1521590400000,"long","up",1,0,0,1,"none",0,0,1,1,1,0,"mixed",1,"up",23.928204573714652,"oversold",1,24,0,0.12138909966046615,67.87714285714286,0.15268745017412824,1.083427222490477,0.1952357959117978,0,1.3388747633428022,0.5,3,"asian",0,"none",2,"LOSS",-242.77819932093237,-24.277819932093237,"SL",8
539.92,1521676800000,"long","up",1,0,0,1,"none",0,0,1,1,0.051711364646614244,0.0545507812499999,"bull",1,"up",28.54849371989799,"oversold",1,24,0,0.12234749063353302,66.05785714285715,0.12576399669925448,1.1577085494147283,0.1665431915839383,0,1.2211534787530929,0.5,3,"asian",0,"none",2,"LOSS",-244.69498126706597,-24.469498126706597,"SL",7
543.03,1521763200000,"long","up",1,0,0,1,"none",0,0,1,2,0.0571423309946043,0.0545507812499999,"bull",1,"up",20.228723231930516,"oversold",1,25,0,0.11508177659219039,62.49285714285715,0.1557769591426657,0.9284385761375985,0.17131650185072644,0,1.124942200838217,0.5,3,"asian",0,"none",2,"LOSS",-230.16355318438073,-23.016355318438073,"SL",6
