entry_price,entry_time,direction,trend_direction,trend_strength,trend_bos_aligned,ob_near,ob_distance,ob_type,ob_size,ob_age,fvg_near,fvg_count,fvg_nearest_distance,fvg_size,fvg_type,ema_aligned,ema_trend,rsi_value,rsi_state,liquidity_near,liquidity_count,mtf_aligned,volatility,atr_value,price_position,distance_to_high,distance_to_low,volume_spike,volume_ratio,confluence_score,confluence_count,session,days_since_loss,streak_type,potential_rr,outcome,pnl,pnl_percent,exit_reason,holding_periods
0.0773,1541289600000,"long","down",0.024579560155235186,0,1,0.0842173350582146,"bull",0.17175617175617172,24,1,2,0.03738680465717969,0.083859696277382,"bull",0,"down",27.257525083612023,"oversold",1,19,0,0.03696174459434485,0.0028571428571428567,0.48076321551454476,0.21474773609314365,0.1988357050452781,0,1.7851532474941043,0.5,3,"asian",0,"none",2,"LOSS",-73.9234891886897,-7.3923489188689695,"SL",10
0.07685,1541376000000,"long","down",0.011581001951855008,0,1,0.07885491216655817,"bull",0.17175617175617172,25,1,3,0.03175016265452177,0.083859696277382,"bull",0,"down",49.971247843588245,"neutral",1,20,0,0.03970629240635746,0.003051428571428571,0.4666875195495778,0.22186076772934282,0.19414443721535463,0,1.0515467901531237,0.5,3,"asian",0,"none",2,"LOSS",-79.41258481271497,-7.941258481271498,"SL",9
0.08168,1541462400000,"long","down",0.0181194906953978,0,1,0.1333251714005876,"bull",0.17175617175617172,26,1,4,0.08900587659157687,0.083859696277382,"bull",0,"down",52.666666666666686,"neutral",1,20,1,0.03834650902476563,0.0031321428571428563,0.6177666562402253,0.14960822722820757,0.2417972575905975,0,1.7556427604533136,0.6666666666666666,4,"asian",0,"none",2,"LOSS",-76.6930180495312,-7.66930180495312,"SL",3
0.079,1541548800000,"long","down",0.04721518987341926,0,1,0.10392405063291132,"bull",0.17175617175617172,27,1,2,0.05810126582278477,0.083859696277382,"bull",0,"down",65.15662650602412,"neutral",1,20,1,0.04208860759493672,0.0033250000000000007,0.4617052023121388,0.1886075949367088,0.16177215189873417,0,1.7162943617665003,0.6666666666666666,4,"asian",0,"none",2,"LOSS",-84.17721518987346,-8.417721518987346,"SL",7
0.07684,1541635200000,"long","down",0.04099427381572224,0,1,0.07873503383654346,"bull",0.17175617175617172,28,1,3,0.03162415408641334,0.083859696277382,"bull",0,"down",59.24627519719545,"neutral",1,20,0,0.04474975831040382,0.0034385714285714297,0.34810852120748975,0.22201978136387285,0.11855804268610107,0,1.5908966327119074,0.5,3,"asian",0,"none",2,"LOSS",-89.49951662080764,-8.949951662080764,"SL",6
0.07463,1541721600000,"short","down",0.013667425968115569,1,1,0.09446603242663809,"bear",0.06381870278718418,3,1,3,1,0,"mixed",1,"down",54.27539140907268,"neutral",1,20,1,0.04824754503168012,0.0036007142857142874,0.2636606801681316,0.25820715529947735,0.09245611684309263,0,1.068119771631566,1,6,"asian",0,"none",2,"WIN",289.485270190081,28.948527019008097,"TP2",10
0.07548,1541808000000,"short","down",0.03245892951774506,1,1,0.08214096449390562,"bear",0.06381870278718418,4,1,4,0.014838367779544196,0.09125326370757175,"bear",1,"down",52.14037794060933,"neutral",1,20,1,0.048461276402452874,0.0036578571428571433,0.2961406190294233,0.24403815580286156,0.10267620561738217,0,0.5660549824993929,1,6,"asian",0,"none",2,"WIN",290.76765841471723,29.076765841471726,"TP2",9
0.077,1541894400000,"short","down",0.06597402597402346,1,1,0.06077922077922083,"bear",0.06381870278718418,5,1,3,0.005194805194805164,0.09125326370757175,"bear",1,"down",53.45086271567893,"neutral",1,20,1,0.04936920222634508,0.0038014285714285715,0.3542223920519679,0.21948051948051947,0.1203896103896104,0,0.957198360041553,1,6,"asian",0,"none",2,"WIN",296.2152133580707,29.621521335807067,"TP2",8
0.07687,1541980800000,"short","down",0.05450761025106998,1,1,0.06257317549108897,"bear",0.06381870278718418,6,1,3,0.003512423572264765,0.09125326370757175,"bear",1,"down",63.76870198139911,"neutral",1,21,1,0.04730621271534503,0.003636428571428572,0.37706270627062694,0.1964355405229609,0.11890204240926235,0,0.9324805498682428,1,6,"asian",0,"none",2,"WIN",283.8372762920704,28.38372762920704,"TP2",7
0.07465,1542067200000,"short","down",0.025184192900200096,1,1,0.09417280643000682,"bear",0.06381870278718418,7,1,3,1,0,"mixed",1,"down",63.74292643492321,"neutral",1,21,1,0.05025356425222468,0.0037514285714285722,0.32687765706187966,0.19089082384460834,0.09269926322839915,0,0.8816305148371505,1,6,"asian",0,"none",2,"WIN",301.5213855133481,30.15213855133481,"TP2",6
