entry_price,entry_time,direction,trend_direction,trend_strength,trend_bos_aligned,ob_near,ob_distance,ob_type,ob_size,ob_age,fvg_near,fvg_count,fvg_nearest_distance,fvg_size,fvg_type,ema_aligned,ema_trend,rsi_value,rsi_state,liquidity_near,liquidity_count,mtf_aligned,volatility,atr_value,price_position,distance_to_high,distance_to_low,volume_spike,volume_ratio,confluence_score,confluence_count,session,days_since_loss,streak_type,potential_rr,outcome,pnl,pnl_percent,exit_reason,holding_periods
35.095,1615075200000,"long","up",0.7415358313150008,1,0,1,"none",0,0,1,4,0.07130360450206587,0.06465884894117087,"bull",1,"up",32.66074461864052,"neutral",1,24,1,0.13413693444324593,4.707535714285716,0.7392515331638482,0.2048667901410457,0.5808206297193331,0,0.3458152437871357,0.8333333333333334,5,"asian",0,"none",2,"LOSS",-268.2738688864918,-26.82738688864918,"SL",73
34.9737,1615161600000,"long","up",0.6963403929238264,1,0,1,"none",0,0,1,5,0.06808258777309817,0.06465884894117087,"bull",1,"up",42.89092438018161,"neutral",1,25,1,0.12075155249311831,4.223128571428572,0.7348524137130673,0.2090456543059498,0.5793667813242522,0,0.40404148068537166,0.8333333333333334,5,"asian",0,"none",2,"LOSS",-241.50310498623656,-24.150310498623657,"SL",72
38.1882,1615248000000,"long","up",0.6513163752153786,1,0,1,"none",0,0,1,2,0.08348652201465379,0.08571428571428572,"bull",1,"up",51.49474197745014,"neutral",1,25,1,0.0976139226253136,3.727700000000001,0.8514308924808787,0.107273974683279,0.6147736735431363,0,0.7690724430129128,0.8333333333333334,5,"asian",0,"none",2,"LOSS",-195.22784525062718,-19.52278452506272,"SL",15
37.5494,1615334400000,"long","up",0.6611237463181823,1,0,1,"none",0,0,1,2,0.06789456023265349,0.08571428571428572,"bull",1,"up",63.3155737704918,"neutral",1,25,1,0.09486493601952176,3.56212142857143,0.8282638891407392,0.1261112028421226,0.6082201047153882,0,0.7079702190133755,0.8333333333333334,5,"asian",0,"none",2,"LOSS",-189.72987203904353,-18.972987203904353,"SL",14
36.9026,1615420800000,"long","up",0.5314124208050383,1,0,1,"none",0,0,1,2,0.0515573428430517,0.08571428571428572,"bull",1,"up",70.62031044908673,"overbought",1,25,1,0.09221920871235559,3.403128571428573,0.8048067542622137,0.14584880198143213,0.6013532921799547,0,0.522760824645593,0.8333333333333334,5,"asian",0,"none",2,"LOSS",-184.43841742471116,-18.443841742471115,"SL",13
35.9551,1615507200000,"long","up",0.3263264460396402,1,0,1,"none",0,0,1,4,0.026563686375507274,0.08571428571428572,"bull",1,"up",67.34484071582688,"neutral",1,25,1,0.08982333918851967,3.229607142857144,0.7704443001845963,0.17604456669568422,0.5908480299039636,0,0.4408116759984047,0.8333333333333334,5,"asian",0,"none",2,"LOSS",-179.64667837703936,-17.96466783770394,"SL",12
37.1418,1615593600000,"long","up",0.08310313447382821,1,0,1,"none",0,0,1,2,0.05766548740233385,0.08571428571428572,"bull",1,"up",58.50437885618556,"neutral",1,25,1,0.08555378114607881,3.17762142857143,0.8112882156957717,0.1384693256654226,0.5952915582981978,0,0.49108526536661895,0.8333333333333334,5,"asian",0,"none",2,"LOSS",-171.10756229215767,-17.110756229215767,"SL",11
36.4427,1615680000000,"long","up",0.12415106454790943,1,0,1,"none",0,0,1,4,0.0395881754096157,0.08571428571428572,"bull",1,"up",60.76028438216431,"neutral",1,25,1,0.08109972249978345,2.9554928571428585,0.7856361821731028,0.16030919772684227,0.587527817642491,0,0.34044459412273753,0.8333333333333334,5,"asian",0,"none",2,"LOSS",-162.19944499956685,-16.219944499956686,"SL",10
34.2963,1615766400000,"long","up",0.19941509725538922,1,0,1,"none",0,0,1,2,0.049675912561996625,0.06465884894117087,"bull",1,"up",52.83121067762949,"neutral",1,26,1,0.09051434536253603,3.1043071428571443,0.7068784583094831,0.23292600076393064,0.561713654242586,0,0.8624497067681621,0.8333333333333334,5,"asian",0,"none",2,"LOSS",-181.02869072507207,-18.102869072507207,"SL",9
35.3987,1615852800000,"long","up",0.059132115021178606,1,0,1,"none",0,0,1,5,0.011263125482009173,0.08571428571428572,"bull",1,"up",44.25305277337758,"neutral",1,26,1,0.0875445789171435,3.0989642857142874,0.7473287540545698,0.19452974261766673,0.5753629370570106,0,0.7677987573893346,0.8333333333333334,5,"asian",0,"none",2,"LOSS",-175.08915783428705,-17.508915783428705,"SL",8
